"시설번호","지역코드","시설일련번호","시도명","시군구명","시설구분코드","시설구분","수용시설명","도로명주소코드","법정동코드","행정동코드","상세주소","시설면적","이재민수용능력","관리부서","지자체담당자연락처","경도","위도","X좌표","Y좌표"
"9097","1165000000","13","서울특별시","서초구","001","학교","방일초등학교","1165010100101670004015466","1165010100","1165060000","서울특별시 서초구 방배로18길 52(방배동)","1962","754","최호영","010-5080-3750","126.998405","37.485397","199858.964909","542883.359530"
"9098","1165000000","414","서울특별시","서초구","001","학교","동덕여자중고등학교","1165010100200820000000003","1165010100","1165062000","서울특별시 서초구 효령로2길 123-5 (방배동)","13162","5062","박상화","","126.992511","37.475868","199337.533415","541825.873700"
"9099","1165000000","14","서울특별시","서초구","001","학교","이수초등학교","1165010100104680006013378","1165010100","1165061000","서울특별시 서초구 방배천로4길 23(방배동)","165","63","김경미","","126.984613","37.478462","198638.987524","542113.806761"
"9100","1165000000","349","서울특별시","서초구","001","학교","방배초등학교","1165010100108610001024669","1165010100","1165062100","서울특별시 서초구 방배중앙로13길 26(방배동)","726","279","장효준","010-3357-7943","126.987179","37.487461","198866.105175","543112.521140"
"9101","1165000000","408","서울특별시","서초구","001","학교","상문고등학교","1165010100110020023022173","1165010100","1165053000","서울특별시 서초구 명달로 45(방배동)","2100","807","박준희","010-2003-8260","127.004834","37.479464","200427.565632","542224.911821"
"9102","1165000000","399","서울특별시","서초구","001","학교","서울전자고등학교","1165010100127270000013713","1165010100","1165061000","서울특별시 서초구 과천대로 852-23 (방배동)","270","103","조혜림","","126.988253","37.469815","198960.874862","541154.109610"
"9103","1165000000","453","서울특별시","서초구","001","학교","서문여자중학교","1165010100115140000009314","1165010100","1165062100","서울특별시 서초구 동광로12길 84(방배동)","5700","2192","이지영","010-2360-9634","126.984569","37.488816","198635.344165","543262.962878"
"9104","1165000000","467","서울특별시","서초구","001","학교","서문여자고등학교","1165010100115140000010278","1165010100","1165062100","서울특별시 서초구 동광로12길 84(방배동)","1023","393","","02-2155-8371","126.985498","37.489342","198717.510885","543321.376616"
"9105","1165000000","424","서울특별시","서초구","003","경로당","기령당경로당","1165010100107780016015985","1165010100","1165059000","서울특별시 서초구 방배중앙로 159-6 (방배동)","66","25","","","126.985960","37.493325","198758.425434","543763.344575"
"9106","1165000000","396","서울특별시","서초구","003","경로당","구립 방배3동 제1경로당","1165010100105370050010887","1165010100","1165062000","서울특별시 서초구 효령로14다길 21(방배동)","60","20","강봉순","","126.991616","37.478227","199258.416137","542087.621190"
"9107","1168000000","25","서울특별시","강남구","001","학교","대진초등학교","1168010300100130000019039","1168010300","1168074000","서울특별시 강남구 개포로109길 74(개포동)","330","126","양승엽, 오창원","02-3423-8457","127.078042","37.496686","206901.246473","544139.193392"
"9108","1168000000","536","서울특별시","강남구","001","학교","구룡초등학교","1168010300106550000019635","1168010300","1168069000","서울특별시 강남구 개포로 263(개포동)","1810","696","박준석, 임홍섭","02-3423-7855","127.052053","37.481323","204603.950670","542432.537598"
"9109","1168000000","533","서울특별시","강남구","001","학교","구룡중학교","1168010300106500000019186","1168010300","1168066000","서울특별시 강남구 선릉로 103(개포동)","1129","434","정길용, 윤종순","02-3423-7653","127.055745","37.486102","204930.202418","542963.093557"
"9110","1168000000","534","서울특별시","강남구","001","학교","양전초등학교","1168010300101830000019091","1168010300","1168067000","서울특별시 강남구 개포로 513(개포동)","1897","729","김영숙, 서명종","02-3423-7755","127.069121","37.490257","206112.863718","543425.022799"
"9111","1168000000","535","서울특별시","강남구","001","학교","개원중학교","1168010300101840000019087","1168010300","1168067000","서울특별시 강남구 영동대로 101(개포동)","2034","782","김영숙, 임홍욱","02-3423-7755","127.071735","37.491720","206343.900926","543587.544029"
"9112","1168000000","7","서울특별시","강남구","001","학교","언북초등학교","1168010400100270000018752","1168010400","1168056500","서울특별시 강남구 삼성로135길 42(청담동)","15560","5984","정대식, 김종길","02-3423-7734","127.045637","37.519989","204034.413798","546723.641084"
"9113","1165000000","468","서울특별시","서초구","014","공공시설(국?공립도서관, 공립병원, 시?도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)","언남문화체육센터","1165010200103090000003104","1165010200","1165065200","서울특별시 서초구 동산로13길 35(양재동)","330","126","","","127.043372","37.472319","203836.588720","541432.798463"
"9114","1165000000","415","서울특별시","서초구","001","학교","우면초등학교","1165010300102860000000001","1165010300","1165065100","서울특별시 서초구 태봉로 59(우면동)","764","293","임홍섭","","127.023601","37.464659","202087.917404","540582.002686"
"9115","1165000000","340","서울특별시","서초구","001","학교","우암초등학교","1165010300100580000005970","1165010300","1165065100","서울특별시 서초구 바우뫼로7길 38(우면동)","456","175","오창원","","127.024283","37.472081","202148.015712","541405.750523"
"9116","1165000000","427","서울특별시","서초구","003","경로당","암산마을경로당","1165010300100550000005917","1165010300","1165065100","서울특별시 서초구 바우뫼로7길 84(우면동)","99","38","","","127.024429","37.473519","202160.943186","541565.375810"
"9117","1165000000","428","서울특별시","서초구","003","경로당","소동마을경로당","1165010300104760006007133","1165010300","1165065100","서울특별시 서초구 송동길 27(우면동)","99","38","","","127.017107","37.460173","201513.488290","540084.021610"
"9118","1165000000","474","서울특별시","서초구","004","관공서","양재1동주민센터","1165010300100680002007616","1165010300","1165065100","서울특별시 서초구 바우뫼로 41(우면동)","321","123","","","127.030000","37.470000","202653.824293","541174.947803"
"9119","1165000000","5","서울특별시","서초구","001","학교","신동초등학교","1165010600100540005018857","1165010600","1165054000","서울특별시 서초구 나루터로 15(잠원동)","577","222","박찬경","010-2733-8597","127.011894","37.516895","201051.465159","546379.376185"
"9120","1165000000","351","서울특별시","서초구","001","학교","경원중학교","1165010600100660001017504","1165010600","1165058000","서울특별시 서초구 신반포로33길 39(잠원동)","723","278","배명호","","127.008875","37.510755","200784.646446","545697.845875"
"9121","1165000000","377","서울특별시","서초구","001","학교","반원초등학교","1165010600100720000017515","1165010600","1165058000","서울특별시 서초구 잠원로3길 28(잠원동)","374","143","","","127.003876","37.510121","200342.676611","545627.401189"
"9122","1165000000","409","서울특별시","서초구","001","학교","신동중학교","1165010600100540006019086","1165010600","1165054000","서울특별시 서초구 나루터로 27(잠원동)","730","280","정노아","","127.013202","37.516602","201167.104143","546346.844566"
"9123","1165000000","419","서울특별시","서초구","004","관공서","반포3동주민센터","1165010600100710007017444","1165010600","1165058000","서울특별시 서초구 신반포로23길 78(잠원동)","748","287","","","127.005580","37.512069","200493.304494","545843.626342"
"9124","1165000000","386","서울특별시","서초구","004","관공서","잠원동주민센터","1165010600100580027019687","1165010600","1165054000","서울특별시 서초구 나루터로 38(잠원동)","1468","564","이수현","","127.014062","37.514933","201243.176790","546161.573327"
"9125","1165000000","6","서울특별시","서초구","001","학교","반포초등학교","1165010700109370000018837","1165010700","1165055000","서울특별시 서초구 신반포로 55-4 (반포동)","252","96","서명종","010-3103-1051","126.990985","37.503137","199202.918641","544852.301299"
"9058","1162000000","371","서울특별시","관악구","001","학교","난향초등학교","1162010200106720000009490","1162010200","1162071500","서울특별시 관악구 난향길 9(신림동)","168","64","고재홍","","126.917891","37.462102","192735.812882","540301.134905"
"9059","1165000000","401","서울특별시","서초구","003","경로당","방배1동제1경로당","1165010100101440018014342","1165010100","1165060000","서울특별시 서초구 서초대로 114-8 (방배동)","131","50","이경재","010-5377-1765","126.994700","37.487547","199531.290320","543121.996439"
